stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
010360,99999,2017,01,24,18.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,14.6,24,19.4,20.0,27.3,*,10.9,,0.0,G,999.9,0,0,0,0,0,0
010360,99999,2017,09,16,37.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,3.9,23,6.2,999.9,42.6,,34.3,,0.08,G,999.9,0,0,0,0,0,0
010350,99999,2017,05,20,34.0,17,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,38.7,,29.3,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,11,20,12.6,17,9999.9,0,9999.9,0,9999.9,0,999.9,0,14.7,17,22.1,37.9,14.0,,10.9,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,02,11,23.3,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,5.8,24,11.7,999.9,26.1,*,19.2,,0.0,G,15.4,0,0,0,0,0,0
010300,99999,2017,05,05,29.6,15,9999.9,0,9999.9,0,9999.9,0,999.9,0,28.0,15,36.7,52.8,30.7,,28.6,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,07,09,56.0,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,7.9,24,11.7,14.8,62.8,,48.4,,0.0,G,999.9,0,0,0,0,0,0
010360,99999,2017,10,17,33.8,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,4.5,24,8.0,12.4,35.4,,31.8,,0.64,G,0.4,0,0,0,0,0,0
010360,99999,2017,11,11,26.1,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,9.9,24,15.5,999.9,29.3,,23.4,*,0.0,G,0.8,0,0,0,0,0,0
010350,99999,2017,09,09,40.1,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,41.9,,38.7,*,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,12,03,23.3,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,3.9,24,9.1,18.1,25.3,,19.6,,0.0,G,999.9,0,0,0,0,0,0
010360,99999,2017,07,06,37.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,4.6,24,7.8,10.9,42.6,,32.9,,0.03,G,999.9,0,0,0,0,0,0
010300,99999,2017,12,13,15.7,19,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,19.0,,12.2,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,04,26,21.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,5.5,23,8.2,999.9,29.3,,17.1,,0.0,G,26.8,0,0,0,0,0,0
010300,99999,2017,12,16,17.5,15,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,19.4,,15.4,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,09,30,59.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,8.3,24,13.6,999.9,67.5,,53.8,*,0.0,G,999.9,0,0,0,0,0,0
010360,99999,2017,07,31,43.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,9.3,24,11.7,13.8,46.9,*,39.6,,1.78,G,999.9,0,0,0,0,0,0
010300,99999,2017,10,16,29.3,10,9999.9,0,9999.9,0,9999.9,0,999.9,0,20.6,10,27.8,38.1,33.3,,27.9,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,10,09,34.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,5.3,23,14.4,17.9,36.9,,31.5,*,0.05,G,999.9,0,0,0,0,0,0
010350,99999,2017,08,10,51.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,55.9,,43.7,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,06,24,42.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,5.1,24,11.5,17.3,54.1,,36.9,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,04,24,26.1,18,9999.9,0,9999.9,0,9999.9,0,999.9,0,3.1,18,5.8,11.7,27.7,,25.0,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,07,14,42.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,48.7,*,38.3,,0.0,I,34.3,0,0,0,0,0,0
010350,99999,2017,10,17,32.3,21,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,36.1,*,26.1,,0.0,I,2.8,0,0,0,0,0,0
010300,99999,2017,06,17,37.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,7.4,24,14.4,20.0,40.5,,34.2,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,07,27,57.5,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,66.7,,49.1,,0.0,I,6.7,0,0,0,0,0,0
010360,99999,2017,10,02,38.2,16,9999.9,0,9999.9,0,9999.9,0,999.9,0,17.2,16,20.2,26.2,48.0,,35.4,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,07,16,42.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,20.9,24,36.3,45.8,49.6,,36.7,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,05,09,24.1,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,4.7,22,9.7,999.9,31.8,,19.4,,0.04,G,999.9,0,0,0,0,0,0
010300,99999,2017,07,07,34.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,11.5,24,20.2,25.4,37.0,,31.5,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,12,22,19.7,14,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,22.6,,18.9,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,09,29,55.9,22,9999.9,0,9999.9,0,9999.9,0,999.9,0,3.8,19,8.5,10.9,61.5,,50.7,,0.0,F,999.9,0,0,0,0,0,0
010360,99999,2017,01,28,33.5,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,8.7,24,13.6,18.8,36.0,*,30.2,*,0.0,G,16.9,0,0,0,0,0,0
010300,99999,2017,11,02,22.6,23,9999.9,0,9999.9,0,9999.9,0,999.9,0,26.8,23,36.5,49.7,30.4,,18.7,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,08,16,47.0,14,9999.9,0,9999.9,0,9999.9,0,999.9,0,6.2,14,9.7,14.8,58.3,*,39.9,,0.0,G,999.9,0,0,0,0,0,0
010350,99999,2017,01,29,36.8,21,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,40.5,,32.4,*,0.0,I,56.7,0,0,0,0,0,0
010360,99999,2017,10,15,34.0,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,11.0,24,13.8,19.6,37.9,,32.2,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,01,02,14.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,2.9,6,5.8,999.9,18.3,*,12.2,*,0.11,G,999.9,0,0,0,0,0,0
010360,99999,2017,06,13,42.8,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,2.2,22,3.9,12.2,49.3,,38.7,*,0.0,E,999.9,0,0,0,0,0,0
010300,99999,2017,10,04,34.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,18.2,24,25.3,43.9,37.2,,32.0,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,05,04,29.5,16,9999.9,0,9999.9,0,9999.9,0,999.9,0,39.5,16,47.4,56.9,31.1,,27.0,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,06,22,35.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,47.8,,32.7,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,06,22,31.3,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,9.7,24,15.5,29.1,33.8,,28.4,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,07,18,42.3,10,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,43.3,,41.2,,0.0,I,24.8,0,0,0,0,0,0
010300,99999,2017,09,30,54.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,18.3,24,22.5,29.3,59.2,,49.5,*,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,03,20,20.3,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,15.3,24,18.6,25.8,24.3,,15.4,,0.0,G,999.9,0,0,0,0,0,0
010300,99999,2017,08,24,36.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,11.2,24,22.9,32.6,40.1,,33.6,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,06,17,39.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,3.3,20,5.8,999.9,44.8,,35.2,,0.01,G,999.9,0,0,0,0,0,0
010360,99999,2017,11,19,19.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,7.2,24,9.7,999.9,22.3,*,17.2,,0.0,G,1.6,0,0,0,0,0,0
010350,99999,2017,12,26,20.6,4,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,23.5,,8.2,,0.0,I,24.0,0,0,0,0,0,0
010360,99999,2017,03,27,19.9,23,9999.9,0,9999.9,0,9999.9,0,999.9,0,1.8,22,11.5,27.6,24.6,,15.3,,0.01,G,999.9,0,0,0,0,0,0
010360,99999,2017,01,15,21.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,4.0,23,7.8,999.9,24.6,,16.0,,0.0,G,11.4,0,0,0,0,0,0
010300,99999,2017,08,17,41.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,18.2,24,29.1,38.7,45.1,,40.3,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,08,12,52.5,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,59.9,,45.7,*,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,11,20,15.8,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,9.6,24,19.4,999.9,18.3,*,11.3,,0.0,G,999.9,0,0,0,0,0,0
010350,99999,2017,07,12,45.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,49.6,*,42.1,*,0.0,I,37.4,0,0,0,0,0,0
010360,99999,2017,05,20,31.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,5.4,24,7.8,999.9,39.0,,27.7,,0.03,G,31.1,0,0,0,0,0,0
010300,99999,2017,06,15,37.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,21.8,24,29.5,40.6,39.4,,36.1,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,02,04,30.0,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,10.4,24,19.4,999.9,33.4,,23.0,,0.0,G,17.7,0,0,0,0,0,0
010300,99999,2017,11,08,31.2,10,9999.9,0,9999.9,0,9999.9,0,999.9,0,18.6,10,21.4,21.8,32.5,,25.0,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,01,20,16.0,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,10.2,24,21.4,27.4,17.4,*,13.6,,0.0,G,999.9,0,0,0,0,0,0
010360,99999,2017,04,23,18.3,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,10.2,24,14.2,16.3,21.6,*,15.3,*,0.0,G,26.8,0,0,0,0,0,0
010300,99999,2017,10,10,28.2,22,9999.9,0,9999.9,0,9999.9,0,999.9,0,25.3,22,34.4,53.4,30.4,,26.2,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,06,13,44.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,51.4,,35.2,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,10,08,35.2,22,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,40.5,,30.4,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,09,21,36.2,23,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,39.7,,30.9,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,01,05,16.0,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,9.5,24,13.6,999.9,22.5,*,7.0,,0.0,G,7.5,0,0,0,0,0,0
010360,99999,2017,03,05,19.1,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,2.7,22,5.8,999.9,22.5,,16.7,,0.02,G,999.9,0,0,0,0,0,0
010360,99999,2017,04,17,19.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,4.9,24,7.8,999.9,25.7,,13.6,,0.0,G,27.6,0,0,0,0,0,0
010360,99999,2017,01,25,30.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,14.9,24,29.1,32.2,35.6,,21.6,,0.04,E,999.9,0,0,0,0,0,0
010360,99999,2017,06,28,40.2,17,9999.9,0,9999.9,0,9999.9,0,999.9,0,3.7,17,7.8,10.7,45.3,*,36.9,*,0.02,G,999.9,0,0,0,0,0,0
010350,99999,2017,07,30,49.0,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,53.2,*,42.3,*,0.0,I,0.8,0,0,0,0,0,0
010360,99999,2017,03,23,22.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,12.7,24,18.1,33.0,25.7,,19.9,,0.02,G,999.9,0,0,0,0,0,0
010360,99999,2017,10,18,31.3,18,9999.9,0,9999.9,0,9999.9,0,999.9,0,5.4,18,9.3,11.1,34.2,,29.3,*,0.04,G,999.9,0,0,0,0,0,0
010300,99999,2017,10,31,20.3,23,9999.9,0,9999.9,0,9999.9,0,999.9,0,7.9,23,14.6,36.1,25.0,,16.9,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,09,03,40.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,12.7,24,19.4,26.4,41.7,,38.8,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,09,02,40.8,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,4.1,24,7.8,999.9,46.8,,34.0,,0.0,G,999.9,0,0,0,0,0,0
010360,99999,2017,08,09,45.7,21,9999.9,0,9999.9,0,9999.9,0,999.9,0,1.7,17,3.9,999.9,53.6,,44.6,*,0.16,G,999.9,0,0,0,0,0,0
010300,99999,2017,01,16,20.1,23,9999.9,0,9999.9,0,9999.9,0,999.9,0,20.5,23,29.3,40.0,22.6,*,17.2,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,06,21,31.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,16.1,24,21.2,33.6,37.2,,28.4,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,12,14,20.4,15,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,21.7,,17.8,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,02,02,29.3,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,6.6,24,16.1,24.1,33.3,,15.4,,0.04,G,17.7,0,0,0,0,0,0
010350,99999,2017,07,16,49.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,59.2,,41.4,,0.0,I,29.9,0,0,0,0,0,0
010300,99999,2017,12,19,27.5,19,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,33.8,,19.4,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,09,08,41.0,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,26.3,24,41.2,73.4,48.6,,37.2,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,02,02,28.0,4,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,32.4,,18.9,,0.0,I,58.3,0,0,0,0,0,0
010350,99999,2017,10,29,25.4,5,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,26.6,,24.1,,0.0,I,12.2,0,0,0,0,0,0
010360,99999,2017,04,05,28.0,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,7.9,24,13.6,13.8,31.1,,25.3,*,0.0,G,29.5,0,0,0,0,0,0
010300,99999,2017,08,25,32.6,23,9999.9,0,9999.9,0,9999.9,0,999.9,0,20.6,23,34.0,48.6,36.5,,31.1,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,02,15,34.1,15,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,35.1,,23.7,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,09,21,32.1,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,24.2,24,30.7,43.9,36.0,,26.4,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,12,03,20.9,16,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,25.3,,16.2,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,10,01,51.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,14.4,24,18.6,24.5,55.2,,44.1,*,0.0,G,999.9,0,0,0,0,0,0
010360,99999,2017,09,25,49.3,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,3.3,21,7.8,999.9,55.6,,45.1,,0.0,E,999.9,0,0,0,0,0,0
010300,99999,2017,02,22,10.8,15,9999.9,0,9999.9,0,9999.9,0,999.9,0,7.5,15,15.7,21.8,12.2,,9.7,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,08,27,39.5,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,2.8,22,5.8,999.9,43.9,,35.4,,0.02,G,999.9,0,0,0,0,0,0
010360,99999,2017,03,16,22.8,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,9.4,24,18.6,27.4,27.7,,16.9,,0.08,G,999.9,0,0,0,0,0,0
010350,99999,2017,09,03,47.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,49.8,,43.5,,0.0,I,0.8,0,0,0,0,0,0
010360,99999,2017,06,24,44.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,4.8,24,9.7,11.8,50.4,,37.2,,0.0,G,999.9,0,0,0,0,0,0
010300,99999,2017,10,08,32.2,22,9999.9,0,9999.9,0,9999.9,0,999.9,0,4.6,22,8.2,11.8,33.4,,30.9,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,04,03,34.3,16,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,39.6,*,11.3,,0.0,I,111.0,0,0,0,0,0,0
010350,99999,2017,08,25,36.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,39.6,,35.1,*,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,02,14,24.0,10,9999.9,0,9999.9,0,9999.9,0,999.9,0,14.0,10,21.4,34.4,27.5,,22.5,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,08,30,39.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,22.0,24,37.9,50.5,42.3,,37.8,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,04,20,27.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,10.6,24,19.4,21.4,32.2,,25.0,,0.0,G,27.6,0,0,0,0,0,0
010300,99999,2017,12,01,19.9,18,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,26.6,,14.0,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,07,16,51.0,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,8.1,23,17.5,17.7,61.0,,43.7,,0.0,E,999.9,0,0,0,0,0,0
010360,99999,2017,04,18,20.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,11.1,24,15.5,18.3,23.4,,16.7,,0.0,G,27.6,0,0,0,0,0,0
010300,99999,2017,08,27,34.9,23,9999.9,0,9999.9,0,9999.9,0,999.9,0,5.0,23,11.7,16.5,38.5,,30.9,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,07,01,54.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,4.5,22,9.7,999.9,64.8,,42.3,,0.0,G,999.9,0,0,0,0,0,0
010360,99999,2017,09,14,39.8,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,10.0,24,13.6,999.9,43.2,,36.0,*,0.0,G,999.9,0,0,0,0,0,0
010350,99999,2017,05,09,26.1,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,37.4,,19.6,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,11,06,31.4,8,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,32.9,*,28.8,,0.0,I,15.0,0,0,0,0,0,0
010360,99999,2017,09,07,49.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,9.3,24,15.5,15.9,58.6,,41.4,,0.0,G,999.9,0,0,0,0,0,0
010300,99999,2017,12,05,19.9,16,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,21.4,,17.8,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,08,15,35.6,20,9999.9,0,9999.9,0,9999.9,0,999.9,0,20.1,20,38.9,48.0,39.6,*,32.7,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,09,01,36.7,23,9999.9,0,9999.9,0,9999.9,0,999.9,0,2.6,22,3.9,999.9,38.8,*,34.5,*,0.05,G,999.9,0,0,0,0,0,0
010300,99999,2017,10,29,21.0,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,14.6,24,22.3,38.1,22.6,*,18.5,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,07,04,32.5,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,11.0,24,16.9,24.5,34.5,,30.2,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,08,08,46.5,23,9999.9,0,9999.9,0,9999.9,0,999.9,0,5.4,23,10.7,13.8,50.7,,41.5,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,09,10,40.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,42.6,,38.8,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,09,28,44.8,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,54.5,,39.6,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,09,19,34.3,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,14.4,24,29.1,42.5,39.0,,29.7,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,09,07,47.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,12.8,24,23.3,28.9,51.3,,41.4,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,02,03,28.5,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,6.6,24,11.7,12.4,32.4,,24.6,*,0.0,G,17.7,0,0,0,0,0,0
010300,99999,2017,04,12,19.5,11,9999.9,0,9999.9,0,9999.9,0,999.9,0,7.1,11,12.8,37.7,31.1,,13.6,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,12,24,20.1,14,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,21.2,,18.1,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,02,02,22.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,8.8,24,18.8,27.6,25.0,,14.4,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,05,08,30.1,10,9999.9,0,9999.9,0,9999.9,0,999.9,0,12.6,10,23.3,28.2,30.4,,29.5,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,07,10,53.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,5.7,24,9.7,14.0,57.4,,48.2,*,0.0,G,999.9,0,0,0,0,0,0
010300,99999,2017,11,21,12.6,16,9999.9,0,9999.9,0,9999.9,0,999.9,0,18.5,16,30.7,62.0,16.3,,10.4,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,09,22,41.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,47.3,,36.7,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,08,31,36.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,15.0,24,33.8,52.6,39.6,,31.3,,0.0,I,999.9,0,0,0,0,0,0
010360,99999,2017,06,21,33.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,12.3,24,15.5,20.6,42.3,,31.5,,0.04,G,999.9,0,0,0,0,0,0
010300,99999,2017,12,11,18.0,16,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,19.4,*,16.3,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,07,01,51.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,62.4,,37.0,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,08,18,52.0,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,56.5,,40.5,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,07,19,43.2,9,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,45.7,,41.2,,0.0,I,22.0,0,0,0,0,0,0
010350,99999,2017,05,16,37.2,13,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,50.2,,19.9,,0.0,I,999.9,0,0,0,0,0,0
010300,99999,2017,07,19,37.7,21,9999.9,0,9999.9,0,9999.9,0,999.9,0,10.2,21,12.8,22.0,39.2,,36.3,,0.0,I,999.9,0,0,0,0,0,0
010350,99999,2017,12,19,38.3,17,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,45.9,*,15.4,,0.0,I,18.1,0,0,0,0,0,0
010014,99999,2017,08,06,54.3,5,53.2,5,9999.9,0,9999.9,0,6.0,5,12.6,5,14.0,22.0,55.4,*,53.6,*,99.99,,999.9,0,1,0,0,0,0
010014,99999,2017,10,01,58.6,5,47.8,5,9999.9,0,9999.9,0,6.2,5,18.6,5,24.1,33.0,59.0,*,57.2,*,0.0,I,999.9,0,0,0,0,0,0
010014,99999,2017,09,10,55.4,5,51.8,5,9999.9,0,9999.9,0,6.2,5,7.8,5,11.1,999.9,57.2,*,53.6,*,99.99,,999.9,0,1,0,0,0,0
010014,99999,2017,09,24,61.5,5,53.2,5,9999.9,0,9999.9,0,6.2,5,1.9,5,4.1,999.9,62.6,*,59.0,*,0.0,I,999.9,0,0,0,0,0,0
010014,99999,2017,09,17,63.7,5,51.4,5,9999.9,0,9999.9,0,6.2,5,3.6,5,5.1,999.9,66.2,*,57.2,*,0.0,I,999.9,0,0,0,0,0,0
010014,99999,2017,07,16,59.4,5,50.0,5,9999.9,0,9999.9,0,6.2,5,9.6,5,12.0,999.9,62.6,*,59.0,*,0.0,I,999.9,0,0,0,0,0,0
010014,99999,2017,07,30,59.0,5,54.0,5,9999.9,0,9999.9,0,5.3,5,6.0,5,11.1,999.9,60.8,*,57.2,*,99.99,,999.9,0,1,0,0,0,0
010014,99999,2017,11,19,41.3,6,36.2,6,9999.9,0,9999.9,0,6.2,6,9.8,6,15.0,25.1,42.8,*,39.2,*,99.99,,999.9,0,1,0,0,0,0
010014,99999,2017,04,11,38.9,6,35.3,6,9999.9,0,9999.9,0,5.2,6,11.0,6,17.1,999.9,42.8,*,37.4,*,99.99,,999.9,0,1,0,0,0,0
